attrition_flag,dependent_count,education_level,income_category,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,total_revolving_bal,total_trans_ct,gender_M,marital_status_Other,marital_status_Single,card_category_Gold,card_category_Platinum,card_category_Silver
0,0.4,3,1,0.2,0.16666666666666666,0.3333333333333333,0.43424711958680967,0.5964912280701755,0,0,0,0,0,0
0,0.0,4,1,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.5955502582439411,0.5964912280701755,0,0,0,0,0,0
0,0.8,2,1,0.8,0.3333333333333333,0.5,0.6587206992451331,0.5438596491228069,0,0,1,0,0,0
0,0.6000000000000001,2,5,0.2,0.6666666666666666,0.16666666666666666,0.0,0.8070175438596492,1,0,1,0,0,0
0,0.0,1,1,0.4000000000000001,0.5,0.3333333333333333,0.27175208581644816,0.2017543859649123,1,1,0,0,0,0
0,0.4,3,1,0.2,0.16666666666666666,0.5,0.646404449741756,0.4912280701754385,0,0,1,0,0,0
0,0.6000000000000001,1,5,0.4000000000000001,0.5,0.5,0.8347238776321017,0.7280701754385965,1,0,0,0,0,0
0,0.6000000000000001,3,3,0.8,0.16666666666666666,0.3333333333333333,0.0,0.5175438596491229,1,0,0,0,0,0
0,0.4,2,5,0.6000000000000001,0.3333333333333333,0.5,0.49662296384584825,0.40350877192982454,1,0,1,0,0,0
0,0.6000000000000001,0,0,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.5963448549860946,0.4210526315789473,0,0,0,0,0,0
0,1.0,1,1,0.4000000000000001,0.16666666666666666,0.16666666666666666,0.8315454906634883,0.4912280701754385,0,0,1,0,0,0
0,0.4,2,3,0.6000000000000001,0.5,0.16666666666666666,0.7906237584425904,0.46491228070175433,1,0,0,0,0,0
0,0.2,4,0,1.0000000000000002,0.3333333333333333,0.5,0.8446563369090186,0.40350877192982454,0,0,1,0,0,0
0,1.0,5,4,0.2,0.3333333333333333,0.3333333333333333,0.48827969805323795,0.5526315789473684,1,0,0,0,0,0
0,0.6000000000000001,0,0,0.8,0.16666666666666666,0.16666666666666666,0.1950735001986492,0.631578947368421,0,0,1,0,0,0
0,0.2,4,1,0.0,0.3333333333333333,0.5,0.6475963448549861,0.5877192982456141,0,1,0,0,0,1
0,0.2,3,1,0.8,0.5,0.5,0.0,0.675438596491228,0,0,0,0,0,0
0,0.6000000000000001,3,3,0.6000000000000001,0.5,0.6666666666666666,0.5780691299165673,0.49999999999999994,1,1,0,0,0,0
0,0.2,3,0,0.8,0.5,0.16666666666666666,0.2550655542312277,0.40350877192982454,0,0,0,0,0,0
0,0.6000000000000001,0,3,0.2,0.5,0.3333333333333333,1.0,0.6140350877192982,1,1,0,0,0,0
0,0.4,5,5,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.38458482320222487,0.40350877192982454,1,1,0,0,0,0
0,0.4,1,5,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.9137862534763608,0.49999999999999994,1,0,1,0,0,0
0,0.6000000000000001,2,3,1.0000000000000002,0.5,0.6666666666666666,0.6277314263011522,0.19298245614035087,1,0,0,0,0,0
0,0.8,3,4,0.4000000000000001,0.3333333333333333,0.5,0.2653953118792213,0.46491228070175433,1,0,0,0,0,0
0,0.6000000000000001,0,1,0.8,0.5,0.6666666666666666,0.2467222884386174,0.5087719298245614,0,1,0,0,0,0
0,0.2,2,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.4298245614035087,1,0,1,0,0,0
0,0.2,0,0,0.2,0.3333333333333333,0.16666666666666666,0.4878823996821613,0.5614035087719298,0,0,0,0,0,0
0,0.0,1,3,0.4000000000000001,0.5,0.3333333333333333,0.433849821215733,0.21929824561403505,1,0,0,1,0,0
0,0.4,4,1,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.4676201827572507,0.6140350877192982,0,0,0,0,0,0
0,0.4,2,2,0.0,0.3333333333333333,0.3333333333333333,0.521652761223679,0.5964912280701755,0,0,1,0,0,0
0,0.4,4,1,0.8,0.16666666666666666,0.3333333333333333,0.42073897497020263,0.4912280701754385,0,0,1,0,0,0
0,0.4,1,1,0.8,0.3333333333333333,0.5,0.5864123957091776,0.2368421052631579,0,0,0,0,0,0
0,0.0,0,4,0.6000000000000001,0.6666666666666666,0.5,0.7278506158124751,0.46491228070175433,1,1,0,0,0,0
0,0.6000000000000001,4,5,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.5164878823996821,0.4473684210526316,1,0,1,0,0,0
0,0.8,1,1,0.8,0.5,0.3333333333333333,0.4568931267381804,0.3157894736842105,0,0,0,0,0,0
0,0.4,5,4,0.6000000000000001,0.3333333333333333,0.0,0.4799364322606277,0.25438596491228066,1,1,0,0,0,0
0,0.0,4,1,0.8,0.5,0.6666666666666666,0.36313071116408424,0.34210526315789475,0,0,0,0,0,0
0,0.2,4,2,1.0000000000000002,0.5,0.3333333333333333,0.547477155343663,0.13157894736842107,1,0,0,0,0,0
0,0.2,2,0,0.8,0.16666666666666666,0.0,0.8804131903059197,0.09649122807017543,0,1,0,0,0,0
0,0.2,2,1,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.590782677791021,0.49999999999999994,0,0,0,0,0,0
0,0.2,5,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.43859649122807015,0,0,0,0,0,0
0,0.6000000000000001,1,0,0.8,0.16666666666666666,0.3333333333333333,0.9694080254270957,0.05263157894736842,0,0,0,0,0,0
0,0.6000000000000001,1,2,0.4000000000000001,0.16666666666666666,0.5,0.6607071911005165,0.47368421052631576,1,0,1,0,0,1
0,0.4,4,2,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.7445371473976957,0.15789473684210525,0,0,0,0,0,0
0,0.2,1,4,0.4000000000000001,0.16666666666666666,0.5,0.8013508144616607,0.6666666666666667,1,0,1,0,0,1
0,0.0,5,3,1.0000000000000002,0.3333333333333333,0.0,0.44497417560588004,0.5701754385964912,1,0,1,0,0,0
0,0.2,5,2,0.6000000000000001,0.5,0.3333333333333333,0.9356376638855781,0.11403508771929824,0,0,0,0,0,0
0,0.4,2,1,0.6000000000000001,0.5,0.3333333333333333,0.5395311879221295,0.5877192982456141,0,0,0,0,0,0
0,1.0,0,3,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.653953118792213,0.2368421052631579,1,1,0,0,0,0
0,1.0,4,5,0.8,0.3333333333333333,0.3333333333333333,0.6944775526420341,0.10526315789473684,1,0,1,0,0,0
0,0.6000000000000001,0,5,0.8,0.5,0.6666666666666666,0.22129519268970996,0.6491228070175439,1,0,1,0,0,0
0,0.4,5,0,0.4000000000000001,0.5,0.5,0.6988478347238777,0.12280701754385964,0,0,0,0,0,0
0,0.6000000000000001,0,4,0.8,0.16666666666666666,0.5,0.4024632499006754,0.6052631578947367,1,1,0,0,0,0
0,0.8,5,2,0.8,0.5,0.16666666666666666,0.2395709177592372,0.4210526315789473,0,0,1,0,0,0
0,0.4,3,1,0.2,0.16666666666666666,0.3333333333333333,0.511720301946762,0.3684210526315789,0,0,1,0,0,0
0,0.6000000000000001,2,2,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.3075089392133492,0.16666666666666669,0,1,0,0,0,0
0,0.4,4,3,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.5350877192982455,1,0,1,0,0,0
0,0.2,1,5,0.4000000000000001,0.5,0.3333333333333333,0.41994437822804925,0.4210526315789473,1,0,0,0,0,0
0,0.6000000000000001,4,0,0.8,0.16666666666666666,0.3333333333333333,0.0,0.5614035087719298,0,0,1,0,0,0
0,0.4,2,3,0.0,0.3333333333333333,0.3333333333333333,0.2888359157727453,0.6140350877192982,1,0,0,0,0,0
0,0.2,4,1,0.8,0.5,0.3333333333333333,0.6575288041319031,0.5438596491228069,0,0,0,0,0,0
0,0.6000000000000001,2,1,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.9698053237981724,0.3245614035087719,0,0,0,0,0,0
0,0.0,4,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.5530393325387366,0.5087719298245614,0,0,1,0,0,0
0,0.6000000000000001,1,1,0.0,0.16666666666666666,0.5,0.810885975367501,0.4912280701754385,0,0,1,0,0,0
0,0.8,0,5,1.0000000000000002,0.5,0.3333333333333333,1.0,0.2807017543859649,1,0,1,0,0,0
0,0.6000000000000001,2,1,0.4000000000000001,0.5,0.6666666666666666,0.20897894318633292,0.3596491228070175,0,0,0,0,0,0
0,0.4,2,5,0.4000000000000001,0.3333333333333333,0.5,0.3023440603893524,0.5964912280701755,1,0,1,0,0,0
0,0.6000000000000001,4,3,0.4000000000000001,0.16666666666666666,0.6666666666666666,1.0,0.3684210526315789,1,0,0,0,0,0
0,0.8,5,3,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.49980135081446164,0.46491228070175433,1,1,0,0,0,0
0,0.6000000000000001,4,4,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.3432657926102503,0.43859649122807015,1,0,1,0,0,0
0,0.6000000000000001,3,2,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.0,0.24561403508771928,0,0,0,0,0,0
0,0.2,2,2,0.8,0.16666666666666666,0.3333333333333333,0.3877632101708383,0.34210526315789475,1,0,1,0,0,0
0,0.2,3,1,1.0000000000000002,0.5,0.5,0.0,0.6140350877192982,0,0,0,0,0,0
0,0.8,4,0,0.8,0.16666666666666666,0.5,0.4413984902661899,0.18421052631578944,0,0,0,0,0,0
0,0.6000000000000001,0,0,0.6000000000000001,0.16666666666666666,0.8333333333333333,0.7063965037743345,0.41228070175438597,0,0,1,0,0,0
0,0.4,0,1,0.0,0.3333333333333333,0.5,0.6920937624155741,0.6491228070175439,0,0,0,0,0,0
0,0.8,2,2,0.8,0.5,0.5,0.5303933253873659,0.5701754385964912,0,0,1,0,0,0
0,0.8,2,4,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.20143027413587605,0.46491228070175433,1,0,0,0,0,0
0,0.0,0,1,0.6000000000000001,0.5,0.16666666666666666,0.8398887564560985,0.5350877192982455,0,0,1,0,0,0
0,0.6000000000000001,2,4,0.8,0.3333333333333333,0.0,0.36233611442193087,0.5087719298245614,1,0,1,0,0,0
0,0.8,4,2,0.4000000000000001,1.0,0.3333333333333333,0.8287644020659515,0.25438596491228066,1,1,0,0,0,1
0,0.8,1,1,0.6000000000000001,0.16666666666666666,0.6666666666666666,0.6730234406038935,0.5877192982456141,0,0,1,0,0,0
0,0.8,1,1,1.0000000000000002,0.16666666666666666,0.16666666666666666,0.857767183154549,0.49999999999999994,0,0,1,0,0,0
0,0.6000000000000001,0,0,0.8,0.3333333333333333,0.3333333333333333,0.0,0.03508771929824561,0,0,1,0,0,0
0,0.2,0,3,1.0000000000000002,0.5,0.16666666666666666,0.41835518474374256,0.5964912280701755,1,0,1,0,0,0
0,0.4,4,4,0.8,0.5,0.5,0.7930075486690504,0.30701754385964913,1,0,0,0,0,0
0,0.6000000000000001,3,3,0.8,0.5,0.3333333333333333,0.7210965435041716,0.17543859649122806,1,0,0,0,0,0
0,0.2,4,2,0.4000000000000001,0.5,0.3333333333333333,0.8847834723877632,0.5526315789473684,0,0,1,0,0,0
0,0.0,2,3,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.7818831942789034,0.3596491228070175,1,0,0,0,0,0
0,0.4,1,4,0.0,0.5,0.3333333333333333,0.0,0.868421052631579,1,0,1,1,0,0
0,0.4,2,0,0.6000000000000001,0.5,0.3333333333333333,0.8438617401668653,0.5438596491228069,0,0,0,0,0,0
0,0.4,3,1,0.6000000000000001,0.5,0.5,0.3857767183154549,0.7192982456140351,0,1,0,0,0,0
0,0.8,2,1,0.8,0.16666666666666666,0.16666666666666666,0.31505760826380613,0.5614035087719298,0,0,0,0,0,0
0,0.6000000000000001,2,2,1.0000000000000002,0.5,0.5,0.34525228446563366,0.2719298245614035,1,0,0,0,0,0
0,0.4,4,3,0.4000000000000001,0.5,0.3333333333333333,0.0,0.3596491228070175,1,0,0,0,0,0
0,0.6000000000000001,4,4,0.4000000000000001,0.8333333333333333,0.16666666666666666,0.9157727453317441,0.6052631578947367,1,0,0,0,0,0
0,0.6000000000000001,2,3,0.2,0.16666666666666666,0.16666666666666666,0.6960667461263409,0.5526315789473684,1,0,1,0,0,0
0,0.4,4,5,0.0,0.5,0.5,0.7393722685736989,0.5614035087719298,1,0,1,0,0,0
0,0.8,4,5,0.6000000000000001,0.5,0.16666666666666666,0.7826777910210568,0.13157894736842107,1,0,0,0,0,0
0,0.4,2,2,0.4000000000000001,0.5,0.5,0.0,0.5263157894736843,0,0,0,0,0,0
0,0.0,2,1,0.4000000000000001,0.5,0.6666666666666666,0.44060389352403656,0.5614035087719298,0,0,1,0,0,0
0,0.0,4,4,0.4000000000000001,0.16666666666666666,0.16666666666666666,0.5518474374255066,0.3157894736842105,1,0,1,0,0,0
0,0.4,5,2,0.6000000000000001,0.5,0.3333333333333333,0.0,0.4473684210526316,0,0,1,0,0,0
0,0.8,1,1,0.4000000000000001,0.5,0.5,0.7099721891140246,0.5438596491228069,0,0,0,0,0,0
0,0.8,4,1,1.0000000000000002,0.16666666666666666,0.6666666666666666,0.5780691299165673,0.5438596491228069,0,0,0,0,0,0
0,0.4,5,2,0.4000000000000001,0.16666666666666666,0.5,0.3079062375844259,0.16666666666666669,1,0,0,0,0,0
0,0.8,4,3,0.6000000000000001,0.5,0.5,0.9149781485895908,0.09649122807017543,1,0,0,0,0,0
0,0.4,4,1,0.0,0.3333333333333333,0.16666666666666666,0.510528406833532,0.763157894736842,0,0,1,0,0,0
0,0.0,0,4,0.2,0.16666666666666666,0.0,0.5061581247516885,0.2368421052631579,1,0,0,0,0,0
0,0.6000000000000001,4,1,0.6000000000000001,0.5,0.5,0.36114421930870083,0.4298245614035087,0,0,0,0,0,0
0,0.4,4,1,0.0,0.5,0.16666666666666666,0.4640444974175606,0.46491228070175433,0,0,1,0,0,0
0,0.6000000000000001,5,0,1.0000000000000002,0.5,0.3333333333333333,0.0,0.5175438596491229,0,1,0,0,0,0
0,0.2,5,4,0.8,0.3333333333333333,0.6666666666666666,0.4636471990464839,0.5526315789473684,1,0,0,0,0,0
0,0.4,0,1,0.4000000000000001,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666667,0,0,0,0,0,0
0,0.8,0,2,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.35955502582439414,0.3596491228070175,0,0,0,0,0,1
0,0.0,0,1,0.4000000000000001,0.3333333333333333,0.5,0.6575288041319031,0.4298245614035087,0,1,0,0,0,0
0,0.2,1,3,0.2,0.5,0.5,0.4676201827572507,0.8947368421052633,1,0,1,0,0,0
0,0.6000000000000001,2,1,0.6000000000000001,0.5,0.16666666666666666,0.545093365117203,0.5526315789473684,0,0,0,0,0,0
0,0.8,0,1,1.0000000000000002,0.6666666666666666,0.16666666666666666,0.7048073102900279,0.46491228070175433,0,1,0,0,0,0
0,1.0,5,1,0.8,0.16666666666666666,0.16666666666666666,0.6348827969805324,0.24561403508771928,0,0,0,0,0,0
0,0.6000000000000001,3,4,0.6000000000000001,0.3333333333333333,0.8333333333333333,0.5943583631307111,0.3684210526315789,1,0,0,0,0,0
0,0.0,2,1,0.4000000000000001,0.5,0.3333333333333333,0.2967818831942789,0.08771929824561403,0,0,0,0,0,0
0,0.6000000000000001,3,2,0.0,0.5,0.3333333333333333,0.0,0.6491228070175439,1,1,0,0,0,0
0,0.6000000000000001,5,0,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,0
0,0.4,1,1,1.0000000000000002,0.3333333333333333,0.5,0.723083035359555,0.5877192982456141,0,0,1,0,0,0
0,0.4,5,2,0.8,0.16666666666666666,0.6666666666666666,0.7926102502979738,0.2017543859649123,0,0,0,0,0,0
0,0.4,2,1,0.6000000000000001,0.16666666666666666,0.3333333333333333,0.7195073500198649,0.47368421052631576,0,0,1,0,0,0
0,0.4,1,1,0.4000000000000001,0.5,0.16666666666666666,0.6372665872069925,0.5614035087719298,0,0,0,0,0,0
0,0.2,2,1,0.2,1.0,0.5,1.0,0.7982456140350878,0,0,0,0,0,0
0,0.2,4,2,0.4000000000000001,0.5,0.16666666666666666,0.4382201032975765,0.4473684210526316,0,0,1,0,0,0
0,0.6000000000000001,3,2,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.7473182359952324,0.3859649122807018,1,0,1,0,0,0
0,0.8,4,3,1.0000000000000002,0.16666666666666666,0.5,0.2550655542312277,0.5877192982456141,1,0,0,0,0,1
0,0.2,5,3,0.8,0.3333333333333333,0.6666666666666666,0.6380611839491458,0.4824561403508772,1,0,1,0,0,0
0,0.4,4,2,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.49662296384584825,0.6491228070175439,0,1,0,0,0,0
0,0.6000000000000001,5,5,0.6000000000000001,0.16666666666666666,0.8333333333333333,0.5701231624950338,0.5175438596491229,1,0,1,0,0,0
0,0.2,3,2,0.2,0.16666666666666666,0.5,0.6579261025029798,0.3245614035087719,1,1,0,0,0,0
0,0.4,4,0,0.8,0.3333333333333333,0.5,0.0,0.3947368421052631,0,0,1,0,0,0
0,0.8,0,1,0.8,0.3333333333333333,0.5,0.5852205005959475,0.4824561403508772,0,0,1,0,0,0
0,0.6000000000000001,1,1,1.0000000000000002,0.5,0.3333333333333333,0.4648390941597139,0.3157894736842105,0,0,0,0,0,0
0,0.4,0,2,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.5832340087405642,0.11403508771929824,0,0,0,0,0,0
0,0.6000000000000001,4,1,0.0,0.16666666666666666,0.5,0.4060389352403655,0.631578947368421,0,1,0,0,0,0
0,0.8,2,1,0.4000000000000001,0.16666666666666666,0.5,0.8522050059594756,0.30701754385964913,0,0,1,0,0,0
0,0.6000000000000001,2,1,0.2,0.5,0.3333333333333333,0.9423917361938816,0.6052631578947367,0,0,1,0,0,0
0,0.2,1,2,0.4000000000000001,0.5,0.3333333333333333,0.7588398887564561,0.21052631578947367,0,0,0,0,0,0
0,0.0,3,1,0.4000000000000001,0.5,0.5,0.43504171632896305,0.11403508771929824,1,0,0,0,0,0
0,0.2,4,3,0.4000000000000001,0.5,0.3333333333333333,0.8804131903059197,0.34210526315789475,1,0,0,0,0,0
0,0.4,0,0,0.4000000000000001,0.5,0.0,0.9439809296781884,0.07894736842105263,0,0,0,0,0,0
0,0.4,4,1,0.2,0.3333333333333333,0.16666666666666666,0.389352403655145,0.8333333333333333,0,0,0,0,0,0
0,0.4,3,4,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.5526315789473684,1,1,0,0,0,0
0,0.2,4,0,0.8,0.16666666666666666,0.5,0.32419547079856975,0.49999999999999994,0,0,1,0,0,0
0,0.4,4,4,0.8,1.0,0.5,0.4986094557012316,0.47368421052631576,1,0,0,0,0,0
0,0.8,2,4,0.2,0.3333333333333333,0.16666666666666666,0.4727850615812475,0.868421052631579,1,0,0,0,0,0
0,0.4,4,1,0.6000000000000001,1.0,0.16666666666666666,0.2844656336909019,0.5175438596491229,0,0,1,0,0,0
0,0.4,4,1,0.8,0.16666666666666666,0.16666666666666666,0.621771950735002,0.6666666666666667,0,0,0,0,0,0
0,0.6000000000000001,4,2,0.8,0.3333333333333333,0.5,0.7365911799761621,0.3157894736842105,0,1,0,0,0,0
0,0.2,5,0,0.4000000000000001,0.5,0.16666666666666666,0.5601907032181168,0.5350877192982455,0,0,0,0,0,0
0,0.4,4,2,0.0,0.3333333333333333,0.5,0.655145013905443,0.6842105263157894,0,0,0,0,0,0
0,0.6000000000000001,1,5,1.0000000000000002,0.5,0.3333333333333333,0.0,0.47368421052631576,1,0,1,0,0,0
0,0.8,4,1,0.6000000000000001,0.5,0.5,0.0,0.13157894736842107,0,0,0,0,0,0
0,1.0,0,3,0.8,0.3333333333333333,0.0,0.6344854986094557,0.3947368421052631,1,1,0,0,0,0
0,0.2,2,2,0.6000000000000001,0.16666666666666666,0.16666666666666666,0.4088200238379023,0.3684210526315789,1,0,1,0,0,0
0,0.0,0,3,0.8,0.3333333333333333,0.5,0.477155343663091,0.3157894736842105,1,0,0,0,0,0
0,0.8,2,1,0.6000000000000001,0.16666666666666666,0.5,0.6269368295589988,0.30701754385964913,0,0,0,0,0,0
0,0.6000000000000001,4,3,1.0000000000000002,0.5,0.5,0.3075089392133492,0.5350877192982455,1,0,0,0,0,0
0,0.2,3,4,0.8,0.16666666666666666,0.16666666666666666,0.48748510131108463,0.22807017543859648,1,0,1,0,0,0
0,0.2,0,2,0.8,0.16666666666666666,0.16666666666666666,0.0,0.5175438596491229,0,1,0,0,0,0
0,0.4,4,1,0.8,0.5,0.3333333333333333,0.47079856972586415,0.6052631578947367,0,0,0,0,0,0
0,0.2,4,3,0.6000000000000001,0.5,0.6666666666666666,0.36630909813269763,0.21929824561403505,1,0,1,0,0,0
0,0.8,4,2,0.8,0.5,0.6666666666666666,0.0,0.3508771929824561,1,0,0,0,0,0
0,0.4,1,1,0.2,0.3333333333333333,0.5,0.3134684147794994,0.7543859649122806,0,0,1,0,0,1
0,0.6000000000000001,4,1,0.4000000000000001,0.16666666666666666,0.6666666666666666,0.40405244338498214,0.5789473684210527,0,0,0,0,0,0
0,0.0,1,1,0.6000000000000001,0.5,0.6666666666666666,0.7564560985299961,0.2368421052631579,0,0,0,0,0,0
0,0.6000000000000001,2,1,1.0000000000000002,0.3333333333333333,0.5,0.4382201032975765,0.6228070175438596,0,0,1,0,0,0
0,0.0,1,1,1.0000000000000002,0.16666666666666666,0.16666666666666666,0.7373857767183154,0.5438596491228069,0,0,1,0,0,0
0,0.0,0,0,1.0000000000000002,0.5,0.3333333333333333,0.0,0.6578947368421053,0,0,0,0,0,0
0,0.8,2,3,0.4000000000000001,0.16666666666666666,0.6666666666666666,0.8073102900278109,0.21929824561403505,1,0,0,0,0,0
0,0.6000000000000001,1,0,0.4000000000000001,0.5,0.3333333333333333,0.0,0.3947368421052631,0,0,1,0,0,0
0,0.6000000000000001,5,0,0.8,0.3333333333333333,0.3333333333333333,0.39610647596344856,0.6052631578947367,0,1,0,0,0,0
0,0.8,2,0,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.521652761223679,0.47368421052631576,0,0,1,0,0,0
0,0.4,1,1,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.40127135478744536,0.18421052631578944,1,0,0,0,0,0
0,0.8,4,1,0.2,0.5,0.3333333333333333,0.501787842669845,0.5789473684210527,0,0,1,0,0,0
0,0.4,2,5,0.6000000000000001,0.5,0.3333333333333333,0.34604688120778704,0.47368421052631576,1,0,0,0,0,0
0,0.4,1,2,1.0000000000000002,0.16666666666666666,0.16666666666666666,0.3245927691696464,0.4912280701754385,1,0,1,0,0,0
0,0.8,5,1,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.0,0.6403508771929824,0,0,0,0,0,0
0,0.6000000000000001,4,2,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.7151370679380215,0.631578947368421,1,1,0,0,0,0
0,0.4,2,1,1.0000000000000002,0.16666666666666666,0.5,0.6225665474771553,0.30701754385964913,0,0,1,0,0,0
0,0.4,3,1,0.4000000000000001,0.5,0.6666666666666666,0.7373857767183154,0.43859649122807015,0,0,0,0,0,0
0,0.6000000000000001,2,3,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.6750099324592769,0.25438596491228066,1,0,0,0,0,0
0,0.4,4,0,0.6000000000000001,0.3333333333333333,0.5,0.4950337703615415,0.456140350877193,0,0,1,0,0,0
0,0.6000000000000001,4,2,1.0000000000000002,0.3333333333333333,0.5,0.6599125943583631,0.5350877192982455,0,0,1,0,0,0
0,0.4,0,5,0.6000000000000001,0.5,0.5,0.8621374652363926,0.5526315789473684,1,0,0,0,0,0
0,0.4,4,1,1.0000000000000002,0.16666666666666666,0.5,0.0,0.6578947368421053,0,0,0,0,0,0
0,0.6000000000000001,4,3,0.0,0.16666666666666666,0.5,0.0,0.6052631578947367,1,0,0,0,0,0
0,0.0,0,3,0.6000000000000001,0.5,0.5,0.0,0.46491228070175433,1,0,1,0,0,0
0,0.8,3,1,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.7644020659515296,0.456140350877193,0,0,0,0,0,0
0,0.8,1,2,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.7103694874851013,0.17543859649122806,1,1,0,1,0,0
0,0.2,4,1,0.6000000000000001,0.3333333333333333,0.5,0.0,0.47368421052631576,0,0,0,0,0,0
0,0.4,5,1,0.2,0.5,0.3333333333333333,0.2820818434644418,0.5877192982456141,0,0,1,0,0,0
0,0.4,1,3,0.4000000000000001,0.3333333333333333,0.5,0.699642431466031,0.22807017543859648,1,0,0,0,0,0
0,0.6000000000000001,1,2,0.4000000000000001,0.16666666666666666,0.6666666666666666,0.6837504966229638,0.3157894736842105,1,0,1,0,0,0
0,0.4,2,3,1.0000000000000002,0.5,0.5,0.3802145411203814,0.5877192982456141,1,0,1,0,0,0
0,0.8,5,2,1.0000000000000002,0.5,0.5,0.0,0.6228070175438596,0,0,1,0,0,0
0,0.0,0,1,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.55502582439412,0.43859649122807015,0,0,1,0,0,0
0,0.0,5,1,0.8,0.3333333333333333,0.5,0.4858959078267779,0.37719298245614036,0,0,1,0,0,0
0,0.0,2,4,1.0000000000000002,0.3333333333333333,0.5,0.7806912991656734,0.4912280701754385,1,0,1,1,0,0
0,0.6000000000000001,1,4,0.4000000000000001,0.16666666666666666,0.8333333333333333,1.0,0.4210526315789473,1,0,1,0,0,0
0,0.4,5,1,1.0000000000000002,0.16666666666666666,0.3333333333333333,0.4286849423917362,0.4473684210526316,0,1,0,0,0,1
0,0.6000000000000001,2,4,0.4000000000000001,0.3333333333333333,0.3333333333333333,1.0,0.5175438596491229,1,0,0,0,0,0
0,0.4,4,2,0.8,0.16666666666666666,0.5,0.744139849026619,0.2982456140350877,1,0,0,0,0,0
0,0.6000000000000001,2,1,1.0000000000000002,0.16666666666666666,0.5,0.511720301946762,0.5614035087719298,0,0,0,0,0,0
0,0.4,2,5,0.4000000000000001,0.3333333333333333,0.5,0.3913388955105284,0.2017543859649123,1,0,0,0,0,0
0,0.2,5,1,0.6000000000000001,0.16666666666666666,0.5,0.9916567342073898,0.3859649122807018,0,0,1,0,0,0
0,0.8,5,0,0.8,0.3333333333333333,0.6666666666666666,0.7052046086611045,0.4824561403508772,0,0,0,0,0,0
0,0.8,1,1,0.6000000000000001,0.6666666666666666,0.5,0.7195073500198649,0.5877192982456141,0,0,1,0,0,0
0,0.4,0,1,1.0000000000000002,0.5,0.5,0.0,0.4210526315789473,0,0,0,0,0,0
0,0.6000000000000001,1,3,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.05263157894736842,1,0,1,0,0,1
0,0.2,4,2,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.5087719298245614,0,0,1,0,0,0
0,0.6000000000000001,4,3,0.8,0.3333333333333333,0.5,0.0,0.2368421052631579,1,1,0,0,0,0
0,0.4,3,4,1.0000000000000002,0.16666666666666666,0.5,0.0,0.5526315789473684,1,0,0,0,0,0
0,0.8,4,3,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.5880015891934843,0.21052631578947367,1,0,0,0,0,0
0,0.2,0,2,1.0000000000000002,0.5,0.5,0.531585220500596,0.3859649122807018,0,0,0,0,0,0
0,0.4,4,1,1.0000000000000002,0.3333333333333333,0.5,0.8951132300357568,0.46491228070175433,0,1,0,0,0,0
0,0.2,2,2,0.2,0.16666666666666666,0.5,0.0,0.7807017543859649,0,1,0,0,0,0
0,0.2,2,4,0.2,0.5,0.3333333333333333,0.4489471593166468,0.6929824561403508,1,0,1,0,0,0
